id,fullName,shortName,nationality,dateOfBirth,rightArmedBowl,rightHandedBat,bowlingStyle,teamId
834,Quinton de Kock,Q de Kock,South African,1992-12-17,false,false,,19722
456,Hashim Amla,H Amla,South African,1983-03-31,true,true,MEDIUM_SEAM,19722
1667,Aiden Markram,A Markram,South African,1994-10-04,true,true,OFF_SPIN,19722
24,Faf du Plessis,F du Plessis,South African,1984-07-13,true,true,LEG_SPIN,19722
1277,Rassie van der Dussen,R van der Dussen,South African,1989-02-07,true,true,LEG_SPIN,19722
187,David Miller,D Miller,South African,1989-06-10,true,false,OFF_SPIN,19722
1662,Andile Phehlukwayo,A Phehlukwayo,South African,1996-03-03,true,false,MEDIUM_SEAM,19722
836,Chris Morris,C Morris,South African,1987-04-30,true,true,FAST_SEAM,19722
1664,Kagiso Rabada,K Rabada,South African,1995-05-25,true,false,FAST_SEAM,19722
898,Imran Tahir,I Tahir,South African,1979-03-27,true,true,LEG_SPIN,19722
1752,Beuran Hendricks,B Hendricks,South African,1990-06-08,false,false,FAST_SEAM,19722
5134,Hazratullah Zazai,H Zazai,Afghan,1998-03-23,false,false,ORTHODOX,19723
1313,Noor Ali Zadran,N Zadran,Afghan,1988-07-10,true,true,MEDIUM_SEAM,19723
1250,Rahmat Shah,R Shah,Afghan,1993-07-06,true,true,LEG_SPIN,19723
2884,Hashmatullah Shahidi,H Shahidi,Afghan,1994-11-04,true,false,OFF_SPIN,19723
611,Asghar Afghan,A Afghan,Afghan,1987-12-26,true,true,MEDIUM_SEAM,19723
613,Gulbadin Naib,G Naib,Afghan,1991-03-16,true,true,MEDIUM_SEAM,19723
618,Mohammad Nabi,M Nabi,Afghan,1985-01-01,true,true,OFF_SPIN,19723
4677,Ikram Ali Khil,I Ali Khil,Afghan,2000-09-29,false,false,,19723
2885,Rashid Khan,R Khan,Afghan,1998-09-20,true,true,LEG_SPIN,19723
1455,Aftab Alam,A Alam,Afghan,1992-11-30,true,true,MEDIUM_SEAM,19723
614,Hamid Hassan,H Hassan,Afghan,1987-06-01,true,true,FAST_SEAM,19723
107,Rohit Sharma,R Sharma,Indian,1987-04-30,true,true,OFF_SPIN,19724
1125,KL Rahul,KL Rahul,Indian,1992-04-18,true,true,,19724
164,Virat Kohli,V Kohli,Indian,1988-11-05,true,true,MEDIUM_SEAM,19724
1083,Vijay Shankar,V Shankar,Indian,1991-01-26,true,true,MEDIUM_SEAM,19724
297,Kedar Jadhav,K Jadhav,Indian,1985-03-26,true,true,OFF_SPIN,19724
1,MS Dhoni,MS Dhoni,Indian,1981-07-07,true,true,MEDIUM_SEAM,19724
2740,Hardik Pandya,H Pandya,Indian,1993-10-11,true,true,MEDIUM_SEAM,19724
116,Bhuvneshwar Kumar,B Kumar,Indian,1990-02-05,true,true,MEDIUM_SEAM,19724
261,Kuldeep Yadav,K Yadav,Indian,1994-12-14,false,false,UNORTHODOX,19724
111,Yuzvendra Chahal,Y Chahal,Indian,1990-07-23,true,true,LEG_SPIN,19724
1124,Jasprit Bumrah,J Bumrah,Indian,1993-12-06,true,true,FAST_SEAM,19724
3801,Fakhar Zaman,F Zaman,Pakistani,1990-04-10,false,false,ORTHODOX,19725
1568,Imam-ul-Haq,Imam ul-Haq,Pakistani,1995-12-12,false,false,,19725
2759,Babar Azam,B Azam,Pakistani,1994-10-15,true,true,OFF_SPIN,19725
441,Mohammad Hafeez,M Hafeez,Pakistani,1980-10-17,true,true,OFF_SPIN,19725
846,Sarfaraz Ahmed,S Ahmed,Pakistani,1987-05-22,true,true,OFF_SPIN,19725
314,Shoaib Malik,S Malik,Pakistani,1982-02-01,true,true,OFF_SPIN,19725
2760,Imad Wasim,I Wasim,Pakistani,1988-12-18,false,false,ORTHODOX,19725
3046,Shadab Khan,S Khan,Pakistani,1998-10-04,true,true,LEG_SPIN,19725
3325,Hasan Ali,H Ali,Pakistani,1994-07-02,true,true,MEDIUM_SEAM,19725
988,Wahab Riaz,W Riaz,Pakistani,1985-06-28,false,true,FAST_SEAM,19725
2896,Mohammad Amir,M Amir,Pakistani,1992-04-13,false,false,FAST_SEAM,19725
236,Chris Gayle,C Gayle,West Indian,1979-09-21,true,false,OFF_SPIN,19730
872,Evin Lewis,E Lewis,West Indian,1991-12-27,false,false,,19730
2751,Shai Hope,S Hope,West Indian,1993-11-10,true,true,,19730
1703,Nicholas Pooran,N Pooran,West Indian,1995-10-02,false,false,,19730
184,Darren Bravo,DM Bravo,West Indian,1989-02-06,true,false,MEDIUM_SEAM,19730
1705,Shimron Hetmyer,S Hetmyer,West Indian,1996-12-26,false,false,,19730
1075,Jason Holder,J Holder,West Indian,1991-11-05,true,true,MEDIUM_SEAM,19730
177,Andre Russell,A Russell,West Indian,1988-04-29,true,true,FAST_SEAM,19730
1309,Sheldon Cottrell,S Cottrell,West Indian,1989-08-19,false,true,FAST_SEAM,19730
5146,Oshane Thomas,O Thomas,West Indian,1997-02-18,true,false,FAST_SEAM,19730
871,Shannon Gabriel,S Gabriel,West Indian,1988-04-28,true,true,FAST_SEAM,19730
287,Tamim Iqbal,T Iqbal,Bangladeshi,1989-03-20,false,false,,19731
1919,Soumya Sarkar,S Sarkar,Bangladeshi,1993-02-25,true,false,MEDIUM_SEAM,19731
201,Shakib Al Hasan,S Al Hasan,Bangladeshi,1987-03-24,false,false,ORTHODOX,19731
491,Mushfiqur Rahim,M Rahim,Bangladeshi,1987-05-09,true,true,,19731
1596,Litton Das,L Das,Bangladeshi,1994-10-13,true,true,,19731
492,Mahmudullah,Mahmudullah,Bangladeshi,1986-02-04,true,true,OFF_SPIN,19731
1588,Mosaddek Hossain,M Hossain,Bangladeshi,1995-12-10,true,true,OFF_SPIN,19731
2915,Mohammad Saifuddin,M Saifuddin,Bangladeshi,1996-11-01,true,false,MEDIUM_SEAM,19731
1597,Mehidy Hasan,M Hasan,Bangladeshi,1997-10-25,true,true,OFF_SPIN,19731
391,Mashrafe Mortaza,M Mortaza,Bangladeshi,1983-10-05,true,true,FAST_SEAM,19731
1594,Mustafizur Rahman,M Rahman,Bangladeshi,1995-09-06,false,false,FAST_SEAM,19731
506,Jonny Bairstow,J Bairstow,English,1989-09-26,true,true,MEDIUM_SEAM,19740
831,James Vince,J Vince,English,1991-03-14,true,true,MEDIUM_SEAM,19740
887,Joe Root,J Root,English,1990-12-30,true,true,OFF_SPIN,19740
197,Eoin Morgan,E Morgan,English,1986-09-10,true,false,MEDIUM_SEAM,19740
509,Jos Buttler,J Buttler,English,1990-09-08,true,true,,19740
1154,Ben Stokes,B Stokes,English,1991-06-04,true,false,FAST_SEAM,19740
1735,Moeen Ali,M Ali,English,1987-06-18,true,false,OFF_SPIN,19740
967,Chris Woakes,C Woakes,English,1989-03-02,true,true,FAST_SEAM,19740
3502,Jofra Archer,J Archer,English,1995-04-01,true,true,FAST_SEAM,19740
796,Adil Rashid,A Rashid,English,1988-02-17,true,true,LEG_SPIN,19740
2749,Mark Wood,M Wood,English,1990-01-11,true,true,FAST_SEAM,19740
1313,Noor Ali Zadran,N Zadran,Afghan,1988-07-10,true,true,MEDIUM_SEAM,19741
1250,Rahmat Shah,R Shah,Afghan,1993-07-06,true,true,LEG_SPIN,19741
2884,Hashmatullah Shahidi,H Shahidi,Afghan,1994-11-04,true,false,OFF_SPIN,19741
611,Asghar Afghan,A Afghan,Afghan,1987-12-26,true,true,MEDIUM_SEAM,19741
620,Najibullah Zadran,N Zadran,Afghan,1993-02-28,true,false,OFF_SPIN,19741
618,Mohammad Nabi,M Nabi,Afghan,1985-01-01,true,true,OFF_SPIN,19741
4677,Ikram Ali Khil,I Ali Khil,Afghan,2000-09-29,false,false,,19741
613,Gulbadin Naib,G Naib,Afghan,1991-03-16,true,true,MEDIUM_SEAM,19741
2885,Rashid Khan,R Khan,Afghan,1998-09-20,true,true,LEG_SPIN,19741
612,Dawlat Zadran,D Zadran,Afghan,1988-03-19,true,true,FAST_SEAM,19741
4572,Mujeeb Ur Rahman,M Ur Rahman,Afghan,2001-03-28,true,true,OFF_SPIN,19741
1180,Pieter Seelaar,P Seelaar,Dutch,1987-07-02,false,true,,19744
4948,Scott Edwards,S Edwards,Dutch,1996-08-23,true,true,,19744
5022,Bas de Leede,B de Leede,Dutch,1999-11-15,true,true,MEDIUM_SEAM,19744
1400,Ben Cooper,B Cooper,Dutch,1992-02-10,false,false,,19744
1401,Vivian Kingma,V Kingma,Dutch,1994-10-23,false,true,,19744
3880,Tobias Visee,T Visee,Dutch,1991-01-21,true,true,,19744
2781,Max O'Dowd,M O'Dowd,Dutch,1994-03-04,true,true,OFF_SPIN,19744
2861,Fred Klaassen,F Klaassen,Dutch,1992-11-13,false,true,MEDIUM_SEAM,19744
1177,Paul van Meekeren,P van Meekeren,Dutch,1989-08-29,false,true,,19744
1171,Wesley Barresi,W Barresi,Dutch,1984-05-03,false,true,,19744
173,Roelof van der Merwe,R van der Merwe,Dutch,1984-12-31,false,false,ORTHODOX,19744
535,Hamilton Masakadza,H Masakadza,Zimbabwean,1983-08-09,true,true,MEDIUM_SEAM,19745
1472,Solomon Mire,S Mire,Zimbabwean,1989-08-21,false,true,,19745
533,Craig Ervine,C Ervine,Zimbabwean,1985-08-19,true,false,OFF_SPIN,19745
530,Brendan Taylor,B Taylor,Zimbabwean,1986-02-06,true,true,OFF_SPIN,19745
1852,Donald Tiripano,D Tiripano,Zimbabwean,1988-03-17,true,true,FAST_SEAM,19745
1097,Tendai Chatara,T Chatara,Zimbabwean,1991-02-28,true,true,FAST_SEAM,19745
1129,Sikandar Raza,S Raza,Zimbabwean,1986-04-24,true,true,OFF_SPIN,19745
534,Kyle Jarvis,K Jarvis,Zimbabwean,1989-02-16,true,true,FAST_SEAM,19745
5810,Ainsley Ndlovu,A Ndlovu,Zimbabwean,1996-01-26,false,true,ORTHODOX,19745
1916,Peter Moor,P Moor,Zimbabwean,1992-02-02,true,true,OFF_SPIN,19745
1102,Sean Williams,S Williams,Zimbabwean,1986-09-26,false,false,ORTHODOX,19745
431,Martin Guptill,M Guptill,New Zealander,1986-09-30,true,true,OFF_SPIN,19746
773,Colin Munro,C Munro,New Zealander,1987-03-11,true,false,MEDIUM_SEAM,19746
440,Kane Williamson,K Williamson,New Zealander,1990-08-08,true,true,OFF_SPIN,19746
226,Ross Taylor,R Taylor,New Zealander,1984-03-08,true,true,OFF_SPIN,19746
1140,Tom Latham,T Latham,New Zealander,1992-04-02,true,false,MEDIUM_SEAM,19746
971,Jimmy Neesham,J Neesham,New Zealander,1990-09-17,true,false,MEDIUM_SEAM,19746
820,Colin de Grandhomme,C de Grandhomme,New Zealander,1986-07-22,true,true,MEDIUM_SEAM,19746
1903,Mitchell Santner,M Santner,New Zealander,1992-02-05,false,false,ORTHODOX,19746
1505,Matt Henry,M Henry,New Zealander,1991-12-14,true,true,FAST_SEAM,19746
3729,Lockie Ferguson,L Ferguson,New Zealander,1991-06-13,true,true,FAST_SEAM,19746
969,Trent Boult,T Boult,New Zealander,1989-07-22,false,true,FAST_SEAM,19746
456,Hashim Amla,H Amla,South African,1983-03-31,true,true,MEDIUM_SEAM,19747
834,Quinton de Kock,Q de Kock,South African,1992-12-17,false,false,,19747
1667,Aiden Markram,A Markram,South African,1994-10-04,true,true,OFF_SPIN,19747
24,Faf du Plessis,F du Plessis,South African,1984-07-13,true,true,LEG_SPIN,19747
1277,Rassie van der Dussen,R van der Dussen,South African,1989-02-07,true,true,LEG_SPIN,19747
187,David Miller,D Miller,South African,1989-06-10,true,false,OFF_SPIN,19747
1662,Andile Phehlukwayo,A Phehlukwayo,South African,1996-03-03,true,false,MEDIUM_SEAM,19747
836,Chris Morris,C Morris,South African,1987-04-30,true,true,FAST_SEAM,19747
1664,Kagiso Rabada,K Rabada,South African,1995-05-25,true,false,FAST_SEAM,19747
898,Imran Tahir,I Tahir,South African,1979-03-27,true,true,LEG_SPIN,19747
3746,Lungi Ngidi,L Ngidi,South African,1996-03-29,true,true,FAST_SEAM,19747
170,David Warner,D Warner,Australian,1986-10-27,true,false,LEG_SPIN,19748
167,Aaron Finch,A Finch,Australian,1986-11-17,false,true,ORTHODOX,19748
948,Usman Khawaja,U Khawaja,Australian,1986-12-18,true,false,MEDIUM_SEAM,19748
271,Steve Smith,S Smith,Australian,1989-06-02,true,true,LEG_SPIN,19748
282,Glenn Maxwell,G Maxwell,Australian,1988-10-14,true,true,OFF_SPIN,19748
964,Marcus Stoinis,M Stoinis,Australian,1989-08-16,true,true,MEDIUM_SEAM,19748
3882,Alex Carey,A Carey,Australian,1991-08-27,false,false,,19748
840,Nathan Coulter-Nile,N Coulter-Nile,Australian,1987-10-11,true,true,FAST_SEAM,19748
488,Pat Cummins,P Cummins,Australian,1993-05-08,true,true,FAST_SEAM,19748
490,Mitchell Starc,M Starc,Australian,1990-01-30,false,false,FAST_SEAM,19748
958,Adam Zampa,A Zampa,Australian,1992-03-31,true,true,LEG_SPIN,19748
287,Tamim Iqbal,T Iqbal,Bangladeshi,1989-03-20,false,false,,19749
1919,Soumya Sarkar,S Sarkar,Bangladeshi,1993-02-25,true,false,MEDIUM_SEAM,19749
201,Shakib Al Hasan,S Al Hasan,Bangladeshi,1987-03-24,false,false,ORTHODOX,19749
491,Mushfiqur Rahim,M Rahim,Bangladeshi,1987-05-09,true,true,,19749
1596,Litton Das,L Das,Bangladeshi,1994-10-13,true,true,,19749
492,Mahmudullah,Mahmudullah,Bangladeshi,1986-02-04,true,true,OFF_SPIN,19749
1734,Sabbir Rahman,S Rahman,Bangladeshi,1991-11-22,true,true,LEG_SPIN,19749
1597,Mehidy Hasan,M Hasan,Bangladeshi,1997-10-25,true,true,OFF_SPIN,19749
391,Mashrafe Mortaza,M Mortaza,Bangladeshi,1983-10-05,true,true,FAST_SEAM,19749
1135,Rubel Hossain,R Hossain,Bangladeshi,1990-01-01,true,true,FAST_SEAM,19749
1594,Mustafizur Rahman,M Rahman,Bangladeshi,1995-09-06,false,false,FAST_SEAM,19749
3880,Tobias Visee,T Visee,Dutch,1991-01-21,true,true,,19752
2781,Max O'Dowd,M O'Dowd,Dutch,1994-03-04,true,true,OFF_SPIN,19752
1400,Ben Cooper,B Cooper,Dutch,1992-02-10,false,false,,19752
1180,Pieter Seelaar,P Seelaar,Dutch,1987-07-02,false,true,,19752
1171,Wesley Barresi,W Barresi,Dutch,1984-05-03,false,true,,19752
4948,Scott Edwards,S Edwards,Dutch,1996-08-23,true,true,,19752
173,Roelof van der Merwe,R van der Merwe,Dutch,1984-12-31,false,false,ORTHODOX,19752
13546,Brandon Glover,B Glover,Dutch,1997-04-03,true,true,FAST_SEAM,19752
5143,Saqib Zulfiqar,MS Zulfiqar,Dutch,1997-03-28,false,true,ORTHODOX,19752
1401,Vivian Kingma,V Kingma,Dutch,1994-10-23,false,true,,19752
2861,Fred Klaassen,F Klaassen,Dutch,1992-11-13,false,true,MEDIUM_SEAM,19752
535,Hamilton Masakadza,H Masakadza,Zimbabwean,1983-08-09,true,true,MEDIUM_SEAM,19753
1472,Solomon Mire,S Mire,Zimbabwean,1989-08-21,false,true,,19753
530,Brendan Taylor,B Taylor,Zimbabwean,1986-02-06,true,true,OFF_SPIN,19753
533,Craig Ervine,C Ervine,Zimbabwean,1985-08-19,true,false,OFF_SPIN,19753
1129,Sikandar Raza,S Raza,Zimbabwean,1986-04-24,true,true,OFF_SPIN,19753
1102,Sean Williams,S Williams,Zimbabwean,1986-09-26,false,false,ORTHODOX,19753
1916,Peter Moor,P Moor,Zimbabwean,1992-02-02,true,true,OFF_SPIN,19753
5810,Ainsley Ndlovu,A Ndlovu,Zimbabwean,1996-01-26,false,true,ORTHODOX,19753
1852,Donald Tiripano,D Tiripano,Zimbabwean,1988-03-17,true,true,FAST_SEAM,19753
534,Kyle Jarvis,K Jarvis,Zimbabwean,1989-02-16,true,true,FAST_SEAM,19753
1097,Tendai Chatara,T Chatara,Zimbabwean,1991-02-28,true,true,FAST_SEAM,19753
831,James Vince,J Vince,English,1991-03-14,true,true,MEDIUM_SEAM,19754
506,Jonny Bairstow,J Bairstow,English,1989-09-26,true,true,MEDIUM_SEAM,19754
887,Joe Root,J Root,English,1990-12-30,true,true,OFF_SPIN,19754
197,Eoin Morgan,E Morgan,English,1986-09-10,true,false,MEDIUM_SEAM,19754
1154,Ben Stokes,B Stokes,English,1991-06-04,true,false,FAST_SEAM,19754
509,Jos Buttler,J Buttler,English,1990-09-08,true,true,,19754
1735,Moeen Ali,M Ali,English,1987-06-18,true,false,OFF_SPIN,19754
967,Chris Woakes,C Woakes,English,1989-03-02,true,true,FAST_SEAM,19754
3502,Jofra Archer,J Archer,English,1995-04-01,true,true,FAST_SEAM,19754
796,Adil Rashid,A Rashid,English,1988-02-17,true,true,LEG_SPIN,19754
2749,Mark Wood,M Wood,English,1990-01-11,true,true,FAST_SEAM,19754
954,Dimuth Karunaratne,D Karunaratne,Sri Lankan,1988-04-21,true,false,MEDIUM_SEAM,19755
1738,Kusal Perera,MDKJ Perera,Sri Lankan,1990-08-17,false,false,,19755
3084,Avishka Fernando,WIA Fernando,Sri Lankan,1998-04-05,true,true,MEDIUM_SEAM,19755
1670,Kusal Mendis,BKG Mendis,Sri Lankan,1995-02-02,true,true,LEG_SPIN,19755
217,Angelo Mathews,A Mathews,Sri Lankan,1987-06-02,true,true,MEDIUM_SEAM,19755
503,Jeevan Mendis,J Mendis,Sri Lankan,1983-01-15,true,false,LEG_SPIN,19755
1295,Dhananjaya de Silva,D de Silva,Sri Lankan,1991-09-06,true,true,OFF_SPIN,19755
215,Thisara Perera,NTLC Perera,Sri Lankan,1989-04-03,true,false,MEDIUM_SEAM,19755
690,Isuru Udana,I Udana,Sri Lankan,1988-02-17,false,true,MEDIUM_SEAM,19755
211,Lasith Malinga,L Malinga,Sri Lankan,1983-08-28,true,true,FAST_SEAM,19755
505,Nuwan Pradeep,N Pradeep,Sri Lankan,1986-10-19,true,true,FAST_SEAM,19755
107,Rohit Sharma,R Sharma,Indian,1987-04-30,true,true,OFF_SPIN,19758
1125,KL Rahul,KL Rahul,Indian,1992-04-18,true,true,,19758
164,Virat Kohli,V Kohli,Indian,1988-11-05,true,true,MEDIUM_SEAM,19758
1083,Vijay Shankar,V Shankar,Indian,1991-01-26,true,true,MEDIUM_SEAM,19758
297,Kedar Jadhav,K Jadhav,Indian,1985-03-26,true,true,OFF_SPIN,19758
1,MS Dhoni,MS Dhoni,Indian,1981-07-07,true,true,MEDIUM_SEAM,19758
2740,Hardik Pandya,H Pandya,Indian,1993-10-11,true,true,MEDIUM_SEAM,19758
261,Kuldeep Yadav,K Yadav,Indian,1994-12-14,false,false,UNORTHODOX,19758
94,Mohammad Shami,M Shami,Indian,1990-09-03,true,true,FAST_SEAM,19758
111,Yuzvendra Chahal,Y Chahal,Indian,1990-07-23,true,true,LEG_SPIN,19758
1124,Jasprit Bumrah,J Bumrah,Indian,1993-12-06,true,true,FAST_SEAM,19758
5134,Hazratullah Zazai,H Zazai,Afghan,1998-03-23,false,false,ORTHODOX,19759
613,Gulbadin Naib,G Naib,Afghan,1991-03-16,true,true,MEDIUM_SEAM,19759
1250,Rahmat Shah,R Shah,Afghan,1993-07-06,true,true,LEG_SPIN,19759
2884,Hashmatullah Shahidi,H Shahidi,Afghan,1994-11-04,true,false,OFF_SPIN,19759
4677,Ikram Ali Khil,I Ali Khil,Afghan,2000-09-29,false,false,,19759
611,Asghar Afghan,A Afghan,Afghan,1987-12-26,true,true,MEDIUM_SEAM,19759
618,Mohammad Nabi,M Nabi,Afghan,1985-01-01,true,true,OFF_SPIN,19759
620,Najibullah Zadran,N Zadran,Afghan,1993-02-28,true,false,OFF_SPIN,19759
2885,Rashid Khan,R Khan,Afghan,1998-09-20,true,true,LEG_SPIN,19759
1455,Aftab Alam,A Alam,Afghan,1992-11-30,true,true,MEDIUM_SEAM,19759
4572,Mujeeb Ur Rahman,M Ur Rahman,Afghan,2001-03-28,true,true,OFF_SPIN,19759
236,Chris Gayle,C Gayle,West Indian,1979-09-21,true,false,OFF_SPIN,19760
872,Evin Lewis,E Lewis,West Indian,1991-12-27,false,false,,19760
2751,Shai Hope,S Hope,West Indian,1993-11-10,true,true,,19760
1703,Nicholas Pooran,N Pooran,West Indian,1995-10-02,false,false,,19760
1705,Shimron Hetmyer,S Hetmyer,West Indian,1996-12-26,false,false,,19760
1075,Jason Holder,J Holder,West Indian,1991-11-05,true,true,MEDIUM_SEAM,19760
2722,Carlos Brathwaite,C Brathwaite,West Indian,1988-07-18,true,true,MEDIUM_SEAM,19760
1898,Ashley Nurse,A Nurse,West Indian,1988-12-22,true,true,OFF_SPIN,19760
410,Kemar Roach,K Roach,West Indian,1988-06-30,true,true,FAST_SEAM,19760
1309,Sheldon Cottrell,S Cottrell,West Indian,1989-08-19,false,true,FAST_SEAM,19760
5146,Oshane Thomas,O Thomas,West Indian,1997-02-18,true,false,FAST_SEAM,19760
431,Martin Guptill,M Guptill,New Zealander,1986-09-30,true,true,OFF_SPIN,19761
773,Colin Munro,C Munro,New Zealander,1987-03-11,true,false,MEDIUM_SEAM,19761
440,Kane Williamson,K Williamson,New Zealander,1990-08-08,true,true,OFF_SPIN,19761
226,Ross Taylor,R Taylor,New Zealander,1984-03-08,true,true,OFF_SPIN,19761
1140,Tom Latham,T Latham,New Zealander,1992-04-02,true,false,MEDIUM_SEAM,19761
971,Jimmy Neesham,J Neesham,New Zealander,1990-09-17,true,false,MEDIUM_SEAM,19761
820,Colin de Grandhomme,C de Grandhomme,New Zealander,1986-07-22,true,true,MEDIUM_SEAM,19761
1903,Mitchell Santner,M Santner,New Zealander,1992-02-05,false,false,ORTHODOX,19761
1505,Matt Henry,M Henry,New Zealander,1991-12-14,true,true,FAST_SEAM,19761
3729,Lockie Ferguson,L Ferguson,New Zealander,1991-06-13,true,true,FAST_SEAM,19761
969,Trent Boult,T Boult,New Zealander,1989-07-22,false,true,FAST_SEAM,19761
1568,Imam-ul-Haq,Imam ul-Haq,Pakistani,1995-12-12,false,false,,19762
3801,Fakhar Zaman,F Zaman,Pakistani,1990-04-10,false,false,ORTHODOX,19762
2759,Babar Azam,B Azam,Pakistani,1994-10-15,true,true,OFF_SPIN,19762
441,Mohammad Hafeez,M Hafeez,Pakistani,1980-10-17,true,true,OFF_SPIN,19762
855,Haris Sohail,H Sohail,Pakistani,1989-01-09,false,false,ORTHODOX,19762
846,Sarfaraz Ahmed,S Ahmed,Pakistani,1987-05-22,true,true,OFF_SPIN,19762
2760,Imad Wasim,I Wasim,Pakistani,1988-12-18,false,false,ORTHODOX,19762
3046,Shadab Khan,S Khan,Pakistani,1998-10-04,true,true,LEG_SPIN,19762
988,Wahab Riaz,W Riaz,Pakistani,1985-06-28,false,true,FAST_SEAM,19762
2896,Mohammad Amir,M Amir,Pakistani,1992-04-13,false,false,FAST_SEAM,19762
4530,Shaheen Afridi,S Afridi,Pakistani,2000-04-06,false,false,FAST_SEAM,19762
834,Quinton de Kock,Q de Kock,South African,1992-12-17,false,false,,19763
456,Hashim Amla,H Amla,South African,1983-03-31,true,true,MEDIUM_SEAM,19763
24,Faf du Plessis,F du Plessis,South African,1984-07-13,true,true,LEG_SPIN,19763
1667,Aiden Markram,A Markram,South African,1994-10-04,true,true,OFF_SPIN,19763
1277,Rassie van der Dussen,R van der Dussen,South African,1989-02-07,true,true,LEG_SPIN,19763
187,David Miller,D Miller,South African,1989-06-10,true,false,OFF_SPIN,19763
1662,Andile Phehlukwayo,A Phehlukwayo,South African,1996-03-03,true,false,MEDIUM_SEAM,19763
836,Chris Morris,C Morris,South African,1987-04-30,true,true,FAST_SEAM,19763
1664,Kagiso Rabada,K Rabada,South African,1995-05-25,true,false,FAST_SEAM,19763
898,Imran Tahir,I Tahir,South African,1979-03-27,true,true,LEG_SPIN,19763
3746,Lungi Ngidi,L Ngidi,South African,1996-03-29,true,true,FAST_SEAM,19763
287,Tamim Iqbal,T Iqbal,Bangladeshi,1989-03-20,false,false,,19774
1919,Soumya Sarkar,S Sarkar,Bangladeshi,1993-02-25,true,false,MEDIUM_SEAM,19774
201,Shakib Al Hasan,S Al Hasan,Bangladeshi,1987-03-24,false,false,ORTHODOX,19774
491,Mushfiqur Rahim,M Rahim,Bangladeshi,1987-05-09,true,true,,19774
1596,Litton Das,L Das,Bangladeshi,1994-10-13,true,true,,19774
492,Mahmudullah,Mahmudullah,Bangladeshi,1986-02-04,true,true,OFF_SPIN,19774
1588,Mosaddek Hossain,M Hossain,Bangladeshi,1995-12-10,true,true,OFF_SPIN,19774
2915,Mohammad Saifuddin,M Saifuddin,Bangladeshi,1996-11-01,true,false,MEDIUM_SEAM,19774
1597,Mehidy Hasan,M Hasan,Bangladeshi,1997-10-25,true,true,OFF_SPIN,19774
391,Mashrafe Mortaza,M Mortaza,Bangladeshi,1983-10-05,true,true,FAST_SEAM,19774
1594,Mustafizur Rahman,M Rahman,Bangladeshi,1995-09-06,false,false,FAST_SEAM,19774
613,Gulbadin Naib,G Naib,Afghan,1991-03-16,true,true,MEDIUM_SEAM,19775
1250,Rahmat Shah,R Shah,Afghan,1993-07-06,true,true,LEG_SPIN,19775
2884,Hashmatullah Shahidi,H Shahidi,Afghan,1994-11-04,true,false,OFF_SPIN,19775
611,Asghar Afghan,A Afghan,Afghan,1987-12-26,true,true,MEDIUM_SEAM,19775
618,Mohammad Nabi,M Nabi,Afghan,1985-01-01,true,true,OFF_SPIN,19775
620,Najibullah Zadran,N Zadran,Afghan,1993-02-28,true,false,OFF_SPIN,19775
622,Samiullah Shinwari,S Shinwari,Afghan,1987-12-31,true,true,LEG_SPIN,19775
2885,Rashid Khan,R Khan,Afghan,1998-09-20,true,true,LEG_SPIN,19775
4677,Ikram Ali Khil,I Ali Khil,Afghan,2000-09-29,false,false,,19775
612,Dawlat Zadran,D Zadran,Afghan,1988-03-19,true,true,FAST_SEAM,19775
4572,Mujeeb Ur Rahman,M Ur Rahman,Afghan,2001-03-28,true,true,OFF_SPIN,19775
831,James Vince,J Vince,English,1991-03-14,true,true,MEDIUM_SEAM,19780
506,Jonny Bairstow,J Bairstow,English,1989-09-26,true,true,MEDIUM_SEAM,19780
